VideoID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS,View Count,Like Count,Comment Count,Channel Title,Channel_Weight
lQfMYUon9fM,AMERICAN SHOCKED BY ASIANS ENGLISH DIFFERENCES Asian English Accent!,1,1.0666603,0.6595187,8077,261,16,The Demouchets REACT,0.0002458966931212497
BYqGB4NyzDI,BEST CHICKEN IN THE PHILIPPINES ?,1,1.5221587,1.6226866,7373,748,232,Proudly Nomadic,0.0002985888416472318
VDk96ErSKjk,REACTING TO PHILIPPINE NATIONAL ANTHEM! SPANISH ENGLISH TAGALOG! FIRST TIME HEARING THIS!,1,1.8050191,0.34969896,209319,9622,824,JUICY REACTS,0.00016720975132244982
Av4KKPcv_Ds,Break Up TODAY!,1,0.80779546,2.4460704,142795,3304,931,Regular Guy,0.0010450609457653113
82iwdUjVZMc,AMERICANS REACT TO FILIPINO TAHO! YOU NEED TO SEE THEIR REACTION!!,1,1.5311317,0.5945388,20789,1300,124,JUICY REACTS,0.00016720975132244982
r_sGpp6plHQ,TRYING FILIPINO NOODLES!,1,1.4711237,1.0769321,1859,100,25,Brazilian and Filipino couple - Van e Rico,0.0020901218915306227
lLQcFpgbMOk,SINIGANG!,1,0.87092817,1.4545641,104809,10360,726,worldofmama,0.0020901218915306227
DCpP4sxcDXw,FROM GARBAGE TO BEACH!,1,1.6031507,1.3313047,55519,3425,732,Dodo Explorers,0.00026126523644132783
aW1C2JvSSHg,THIS IS NATURAL?,1,1.5861827,2.0128171,15466,1810,252,Ash and Kels,0.00041802437830612457
_NDGwUzXNFM,I GOT SICK IN THE PHILIPPINES! HOW DID IT HAPPEN AND WHAT DOES IT MEAN FOR US? HOUSE BUILD UPDATE!,1,1.8827336,0.26076117,28347,1454,179,Adam and Jane's Lifestyle,8.708841214710928e-05
xNhBvveK9rM,TAGALOG ONLY! WHAT!?,1,1.3469183,1.7498337,1079598,41086,4044,THE KITO FAMILY,0.0020901218915306227
MLQ2ZT_v7WI,REACT THIS IS INSANE!!!,1,0.9957193,1.8859587,7447,610,143,Reação Imediata,0.00027868291887074966
bQdfoCTjU7E,THIS GOT WILD!,1,1.564964,1.2759246,508166,23239,3829,The Juicy Vlog,0.00019001108104823843
PxbXOiA7wgE,WHAT MAKES THE PHILIPPINES DIFFERENT?,1,2.0794578,1.1235428,72466,3250,280,The Commodity,8.038930352040857e-05
hDqk1d-s-0s,PORK ADOBO!,1,0.7868104,2.3735092,5461,489,51,Pinoy Planet,4.644715314512495e-05
eyydfWC9N_w,THIS IS MANILA?,1,1.6340176,1.8757955,73434,3674,705,Kyle and Madie,0.0013934145943537484
uOzvJDk6ZiQ,SCHOOL LIFE IN JAPAN ANSWERING YOUR QUESTIONS TIPS!,1,1.8746576,0.48755884,66217,3366,240,Kenzo Martini,0.0010450609457653113
2cXlM4qr8Lw,I miss my MAPA,1,0.6325608,0.77299845,115846,7030,232,Adam Tambakau,0.0013934145943537484
xEC_W6DHRjk,HOW IS THIS REAL?!,1,1.393384,1.2869666,156268,2643,224,The Juicy Vlog,0.00019001108104823843
W6KsUlgANow,DIDN'T WANT TO PAUSE!,1,1.9103075,1.4837186,53714,2184,92,Music Game News,0.00011000641534371697
XfHV3FHwMI8,WHAT DID I EAT?,1,1.7197479,1.8522463,1286099,26297,2799,Fearless & Far,0.00041802437830612457
PLrJYgv3NM8,SEPARATED IN PHILIPPINES Can I get married in the USA?,1,1.5066619,0.853162,15502,284,85,RapidVisa,0.0008360487566122491
v2DFIQl3JjQ,SHE DID NOT EXPECT THIS!! I FLEW ACROSS THE WORLD TO SEE HER. SURPRISE!,1,1.7749919,0.8282147,2075741,33960,2079,Martin Solhaugen,0.0020901218915306227
8KkXk5XEZgY,SHOPPING IN THE PUBLIC MARKET DIRTY KITCHEN EXPERIENCE! FOREIGNER FIRST TIME COOKING IN THE PHILIPPINES PROVINCE!,1,1.9127684,-0.122065395,61162,1782,179,Adam and Jane's Lifestyle,8.708841214710928e-05
N8_aOGyiFzg,SOMETHING GROWLED AT ME!!!,1,1.482381,0.96086866,136286,4035,1623,AmysCrypt,0.0005971776832944636
fZ4XAWBDpFc,Don't ignore meee! !!,1,-0.5038358,1.989133,1301263,34059,1627,Japapino World ジャパピーノ,0.00026126523644132783
v2ZSSZQHk_8,JAW DROPPING!,1,1.3852626,1.0088719,467917,13332,391,Waleska Herrera,2.7501603835929242e-05
3sVrbsvXWQ0,RESPONSE TO TAXI SCAM IT IS REAL!,1,1.2357639,1.4105006,291,4,10,BossD3nnis,0.0008360487566122491
GbSSf9Xa1LY,EATING CHICHAWORMS?! INSANE ZIPLINE!,1,1.3483074,1.2296782,17225,1464,561,Two Broskis,0.00046447153145124943
tDUdeWR0FMo,TRYING FILIPINO SNACKS!,1,1.5784311,1.3268512,24246,1995,151,Luis Portelles,0.0013934145943537484
n4DJD2NH7ns,RICH VS POOR ARE YOU SURPRISED?,1,1.5021315,1.1101992,91913,4070,172,Music Game News,0.00011000641534371697
kEdhl7xNluM,Did you say bear cookies?!,1,-0.5371292,1.7778854,712,12,0,Canada International Student Magazine,0.0020901218915306227
YMblJMX0G40,TRUE STORY?,1,1.0703727,1.947389,9057,565,126,Kirby Araullo,0.0020901218915306227
XCDR6eJpc0M,SPEAK SPANISH?,1,0.78611064,2.407806,166939,6292,498,TriFate Geo,8.19655643737499e-05
qzdU92L30NA,SHE SANG IN SPANISH!?,1,1.5105152,0.7418932,119071,5566,404,TheJavierLifestyle,0.0013934145943537484
RsRT-S90As8,REACTION TO P-POP AMAKABOGERA MAYMAY ENTRATA WHO IS SHE???,1,1.3044944,-0.08401445,42489,2222,95,kazincredible,0.0013934145943537484
8shGtApcXNU,TAGALOG! SIGE NA! LET'S DO THIS!,1,1.5625497,1.6105306,4688,497,61,Pinoy Planet,4.644715314512495e-05
CMnFoW7jj94,WHAT FILIPINOS DO DURING TYPHOON? WE DIDN'T EXPECT THIS!,1,1.9656056,1.1347741,421460,12066,415,JUICY REACTS,0.00016720975132244982
6k6bjBniE4Q,IT'S ALMOST TIME FOR US TO GO...,1,1.7196687,-0.15322495,29356,1364,89,Adam and Jane's Lifestyle,8.708841214710928e-05
SR3MF-ZAvB0,"Okay, let's try.",1,-0.04116668,2.184871,253315,8473,132,Tales of Odyssey,0.0013934145943537484
wTJoFjIF5pY,BGC!,1,-0.30296674,3.106342,62505,2613,313,Lost and Jetlagged,0.0010450609457653113
iYvBDtk8z-4,WHY DO AMERICANS LOVE FILIPINOS?!,1,1.6265606,1.266603,180918,9702,493,JUICY REACTS,0.00016720975132244982
VPzTvF8UdcM,RESPECTFUL FILIPINO CULTURE WHAT'S THIS?!,1,1.7546889,0.43187514,91601,3157,132,The Demouchets REACT,0.0002458966931212497
00qBuhJeG-o,I'm your wife!,1,0.22183672,2.8796105,36151,0,74,Mia Sandoval,0.0001492944208236159
auC65HEaRQI,FILIPINO ACCENT VS. Manyak WORLD'S SEXIEST ACCENT!,1,1.276306,0.7534732,357937,12820,455,TriFate Geo,8.19655643737499e-05
xayG_VtzUIE,EXCITED!!,1,0.31371644,2.621721,59573,0,198,Mia Sandoval,0.0001492944208236159
QS7B8e-vq5E,CHRISTMAS in MANILA starts September 1st!?,1,0.11209504,1.357472,24076,1842,220,Jenn and Leon,0.0010450609457653113
pikBCAGvTQQ,PALAWAN PARADISE!,1,0.42758697,2.6776977,298321,12987,1586,Shev and Dev,0.0005225304728826557
KmaO8Z99BJU,SWEETS!,1,0.78230023,2.1828194,2214,88,22,Global Marissa,0.0013934145943537484
0rqsRvyIvIc,DUGONG ADVENTURE!,1,1.1852741,1.4304657,566084,11105,1188,BlueWorldTV,0.0013934145943537484
fXg9Ybo0P-M,Coconut harvest??? I DIDN'T EXPECT THIS! VLOG,2,1.4401811,-0.7516229,2841,32,10,Milky Coffee,0.0006967072971768742
zjJOawV31lo,FIRST IMPRESSION MANILA,2,1.6893526,-1.9754422,53061,3724,495,Meet The Nomads,0.0006967072971768742
b9oguyK0IPQ,EL NIDO PHILIPPINES BEST BEACH TOWN,2,1.61654,-1.7243043,21991,683,73,Nicole and Mico,0.0005225304728826557
tVCNar6UXZI,MANILA FIRST THOUGHTS,2,1.9710237,-2.5857515,136233,8161,1539,Ash and Kels,0.00041802437830612457
N30eSJCl5Cs,GINISANG MONGGO,2,1.0890576,-1.5961076,7165,623,82,Pinoy Planet,4.644715314512495e-05
jTPe32FwjEI,JO KOY'S MOM REACTS TO JO'S JOKES,2,2.1928508,-1.9226973,2943613,62945,1856,One Down,0.00041802437830612457
sTU4mOcJvEI,COOKING FILIPINO FOOD PANSIT FILIPINSKA HRANA,2,1.5787113,-1.5249555,64031,1484,305,Ingrid in Bosnia,0.0006967072971768742
5VXiVRQIFLs,AIDEN VALLEY ORIGINAL SONGS MARATHON,2,1.809517,-1.650515,324,41,24,AVLZ Official,0.0020901218915306227
FEIgBk9fJCM,CEBU FILIPINO STREET FOODS,2,1.1095529,-1.1603749,12298,1001,321,Proudly Nomadic,0.0002985888416472318
zm_8N4vFnZw,A HUMBLE LUNCH IN THE PROVINCE,2,1.9830351,-1.4080104,53562,1365,117,Adam and Jane's Lifestyle,8.708841214710928e-05
a8kwJYMSyFI,LIVING IN THE PHILIPPINES MY HONEST OPINION 3 YEARS,2,1.7897317,-2.032369,52809,2181,226,Bigg World Cinema,0.00026126523644132783
8UQB5t_euOI,FILIPINO DAD COOKS PORK ADOBO,2,1.6994463,-1.1819175,1479,54,4,Filipino Dad Cooks,0.0013934145943537484
DwqWeMOkaPU,10 TAMPA BAY,2,1.6294734,-1.8524928,355,8,1,10 Tampa Bay,0.0020901218915306227
piY6UPFcg4E,BORACAY IS OVERRATED,2,1.7058036,-0.77643365,146724,2601,351,Joel Friend,0.0005225304728826557
aj6yPs9Z5sc,CHICKEN ADOBO outdoor cooking,2,1.4229994,0.32140675,910,77,70,Pinoy Planet,4.644715314512495e-05
wOI7I95Oxsg,CANCELKOREA KOREAN 1 KOREAN 2 TO FILIPINO,2,1.3212436,-0.5422475,105401,5756,1194,KIM n LEE,0.0001441463373469395
MhC8j6zwpLg,THE REALITY OF LIVING IN THE PHILIPPINES,2,2.0883543,-2.0945685,29895,1696,159,Adam and Jane's Lifestyle,8.708841214710928e-05
datYaDOz2R8,PHILIPPINES COST OF LIVING,2,1.8692508,-2.005876,47275,1944,179,Ken Abroad,0.00015482384381708316
pDvS1mifo2o,10 MILLION VIEWS,2,1.3320386,-1.3080655,136451,4191,184,Waleska Herrera,2.7501603835929242e-05
OQBIl8dDGs8,ANOTHER CHRISTMAS PARTY,2,2.0850177,-2.387408,3141,244,19,The Garcia Family,0.00011000641534371697
pVi_0uV4oO4,BABY TRIES PHILIPPINES MANGO,2,1.9548811,-1.4109007,314837,15848,867,The Juicy Vlog,0.00019001108104823843
62WGyHcb8So,BEST BEER IN THE PHILIPPINES,2,1.8622239,-2.1489959,13507,689,76,TPL Bianca,0.00013484657364713694
S4bNEgM483k,REACT BANG BANG 5 SONGS TNT BOYS,2,1.3408232,-2.0653636,294916,7186,658,Lucia Sinatra,0.0013934145943537484
7DkmB-btFfY,SEATTLE'S SALMON SINIGANG,2,1.5447052,-1.1781121,280203,6637,467,Eater,0.00027868291887074966
G_WEK9DAR9I,DOCTOR VISIT! FIESTA PAVIA UPDATE FROM THE TOP WATCH NOW,2,2.1446686,-1.2689476,1868,144,37,The Philippines Project,0.0006967072971768742
dh5czgZJIwo,GRADUATIONS ARE CRAZY IN THE PHILIPPINES,2,2.2839086,-1.7347373,451563,14073,1443,Waleska Herrera,2.7501603835929242e-05
cLWymhJnwts,"SUNDAY WORSHIP SERVICE August 29, 2021 Welcome",2,1.9171687,-0.05885767,14,0,0,Dennis Asuncion,0.0010450609457653113
1QHRFZwKSMw,30 MILLION VIEWS,2,1.0826743,-1.3075976,214774,7879,271,Waleska Herrera,2.7501603835929242e-05
UhgfEIZQzu4,IT'S MORE FUN IN THE PHILIPPINES,2,2.3043675,-1.5460507,88257,5926,979,tryNsomethingnew,0.00038002216209647685
3sNSRgq-4l8,DIRECT FROM WITH DENA TAKRURI,2,1.4733946,-0.40469912,274322,5209,5700,AJ+,0.0013934145943537484
A2_vSVmLeQs,CANYONEERING KAWASAN FALLS,2,1.805803,-1.3472168,15286,697,56,Two Between | Sarah and Seunghyun,0.0020901218915306227
56_MEV8ClLg,DIVERT LIVING,2,1.6497366,-2.490026,1205798,12823,1197,Divert Living,0.00046447153145124943
j4pBIs30HQc,THIS IS BORACAY,2,1.9312587,-0.40163866,215749,5223,521,World Nomac,0.00026126523644132783
s826RP5rv5E,THE CHAMPION Tawag ng TANGHALAN,2,1.7571225,-0.9530353,149767,4631,151,Waleska Herrera,2.7501603835929242e-05
paUexVQQ_0Y,TRYING FILIPINO FOOD,2,1.8175012,-1.7302198,24535,2302,298,Ash and Kels,0.00041802437830612457
9iinyVgYTu8,ONCE IN A LIFETIME,2,1.9165778,-1.8681282,150277,6488,525,2Passports 1Dream,0.0005971776832944636
AwWl2LwQ2-c,TASTE THE DETAILS FILIPINO AMERICAN,2,1.914538,-1.7091262,5184,189,23,Foodbeast,0.0013934145943537484
0qIhFhM6eKw,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES PART 17 VLOG 285 STARTING THE TIMBBER STRUCTURE,2,1.5644447,-2.3528237,11350,528,106,The Garcia Family,0.00011000641534371697
sQ8-amHR7tY,MANILA WORLDS OLDEST STREET FOOD,2,2.0919707,-2.3512933,27123,2071,305,Meet The Nomads,0.0006967072971768742
fJJgE8K2u2w,TODAY'S MENU,2,1.8911396,-0.7501455,14148,441,41,Paolo fromTOKYO,0.00041802437830612457
nGak4DeFtDc,FILIPINO DRINKING ETIQUETTE,2,1.4367917,-2.0780463,86926,2306,213,The Demouchets REACT,0.0002458966931212497
-JTkbbE_KP4,BIGGEST RAPPER,2,0.9945513,-1.3475585,120938,2386,197,T HUBS 22,0.0013934145943537484
G_4kOyEUek8,FILIPINO CHEF WESLEY ALTUNA,2,1.612062,-1.3896679,4153172,86142,4641,Eater,0.00027868291887074966
HMmOsV85AHI,AMERICAN VS FILIPINO SINGERS,2,1.5430436,-1.0861659,68664,2287,118,Waleska Herrera,2.7501603835929242e-05
OtuA-_BiItQ,THE MANILA COMMUTE,2,1.7361385,-2.1782806,1105319,19392,4252,Life Where I'm From,0.0020901218915306227
Es_qxnq5jzg,NOW LET'S GIVE IT A TRY NOW A TRY,2,2.413301,-0.83717185,12423,475,11,GoTime Travels,0.0005971776832944636
HUk622Y1qX8,ISLAND HOPPING CORON PHILIPPINES,2,1.8522675,-2.0857759,345987,9567,900,tryNsomethingnew,0.00038002216209647685
UXPqbMZG5ts,ZAMBOANGA CITY,2,1.3606651,-1.0648816,12860,854,277,Proudly Nomadic,0.0002985888416472318
BROKaSugx-Q,WINNER WINNER MANILA,2,2.1238332,-1.1917567,3954,206,40,Aaron Around,0.00022001283068743394
IkeDmcu8-2o,FIRST MEETING MY FILIPINA WIFE IN SINGAPORE,2,1.9756173,-1.7601662,2857,215,59,The Philippines Project,0.0006967072971768742
5dOG_pW1mk8,BOHOL TOUR PHILIPPINES,2,1.5400959,-1.6254774,3656,138,51,Travel With Mansoureh,0.0008360487566122491
p7unyZ4U1HA,KINDA BORING,2,1.4152726,-1.1435012,38948,1520,267,keis one,0.0020901218915306227
2xD1WA0YVUE,STILL STANDING,2,1.6307936,-1.9451321,763553,13903,851,Business Insider,0.0020901218915306227
J-E4D9E4xsI,LATINOS REACT TO BAMBOO OO BAMBOO HALLELUJAH,2,1.3143575,-1.1973405,318874,9598,895,Waleska Herrera,2.7501603835929242e-05
yBPYd8MUBqA,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES PART 55 VLOG 331 IN RETIRING PARADISE,2,1.7629303,-2.0567138,8907,606,69,The Garcia Family,0.00011000641534371697
k4VbpUl8U9I,SMALLEST MONKEYS IN THE WORLD BOHOL PHILIPPINES,2,1.7060163,-1.8915881,37598,1652,83,tryNsomethingnew,0.00038002216209647685
qvx33hV_fUY,THE PLAY,2,1.9382564,-2.0769782,187111,0,873,THE BOYZ,0.0013934145943537484
lbR5yzJz4uA,WE CAN'T BELIEVE WE HAVE DONE THIS IN THE PHILIPPINES,2,2.3032753,-1.4375417,22237,1241,189,Adam and Jane's Lifestyle,8.708841214710928e-05
0f3m80ZA8BM,"THINGS TO DO IN MANILA, PHILIPPINES",2,2.2295594,-1.9457502,36432,276,31,Before You Go,0.0005971776832944636
2GS8wQxCC9M,AMAZING! FILIPINO LATIN BAND,2,1.7853036,-0.9749411,151883,5061,303,Waleska Herrera,2.7501603835929242e-05
0icIUe7SCcQ,SUNDAY CHILL WITH FILIPINO PULUTAN MY CZECH FAMILY TRY FILIPINO CHICHIRYA,2,1.3366156,-1.2324208,384,36,45,Mesh,0.0020901218915306227
nmAINhpI8j4,BOODLE FIGHT,2,1.7283039,-3.005567,8669,216,25,BuzzFeed Bring Me,0.0013934145943537484
B_h7W5zTbnk,WE LOVE EL NIDO,2,1.8537017,-0.962716,224699,4129,214,Part Time Travelling Family - Eleise and Lawrence,0.0005971776832944636
ANpbL70-1VI,MUNCHIES,2,1.0611763,-1.7319884,438532,10022,859,Munchies,0.0005971776832944636
rVv4f68pPoA,MISSOLOGY BONG TAN PHOTO,2,1.4604704,-1.6036863,45121,1227,252,Hector Cermeño,0.0010450609457653113
v2SAhs5jy4k,LATINOS REACT TO PHILIPPINES MADRIGAL SINGERS CIRCLE OF LIFE,2,1.57109,-2.0355332,94448,3541,254,Waleska Herrera,2.7501603835929242e-05
FOKY8uJWV0k,THE REAL TRUTH WHY MEN MARRY FILIPINO WOMEN,2,2.1338806,-2.1897335,146862,3995,863,Crazy Filipina Love,0.0013934145943537484
6MGjjWLbhD0,KILL THIS LOVE,2,2.2276278,-1.3916594,114,12,4,DADDI DEWDS TV,0.0020901218915306227
Pcv_bImJR3s,UNDISCOVERED,2,1.1274198,-1.3267856,89630,8079,627,Fearless & Far,0.00041802437830612457
O5VbXW2YLIc,BORACAY ISLANDS,2,1.6408229,-0.9484539,234666,9046,498,Tech Travel Eat by Sujith Bhakthan,0.0013934145943537484
LvtB_HOBtXU,NARDA LIVE KAMIKAZEE,2,1.1574104,-0.72681844,244854,6097,284,Waleska Herrera,2.7501603835929242e-05
PKWN0Nj38HI,DON'T TRAVEL TO PHILIPPINES BEFORE WATCHING,2,2.311999,-0.92172515,284868,5775,509,Lloyd & Mandy,0.0010450609457653113
BWCUwXAEaPk,NOW UNITED FORTHELOVEOFIT,2,1.8903251,-1.581002,7602384,257102,16347,NOW UNITED,0.0002458966931212497
3Qfr55KRGgE,HOW SIMILAR ARE,2,2.008494,-0.78957474,8758,728,106,Sol & Luna TV,0.0003215572140816343
IsVlRj4visc,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES PART 77 HOW MUCH WE SPENT SO FAR? V355 IN RETIRING PARADISE,2,1.6902403,-1.795575,9046,535,64,The Garcia Family,0.00011000641534371697
sZb2_4VWzVw,BEEF MECHADO,2,1.149292,-1.0751677,3370,299,46,Pinoy Planet,4.644715314512495e-05
SQzmJ7lSvHk,MODERN MANILA BONAFACIO GLOBAL CITY,2,1.7683307,-1.674587,228557,6057,835,World Nomac,0.00026126523644132783
DFWtrZTfyAg,BIRTHDAY SURPRISE FOR FILIPINA WIFE,2,1.9723166,-2.2180507,2468,173,129,The Bailey Squad,0.0006967072971768742
T1jJIhxXq-4,NEW GEN DIVAS FOR THE FIRST TIME,2,2.1131132,-1.7893984,41753,1670,68,Waleska Herrera,2.7501603835929242e-05
IVHzY-UlG9s,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES,2,1.9376119,-2.124157,3188,310,29,The Garcia Family,0.00011000641534371697
VKoE3wGc3wI,WHAT IT'S LIKE TO HAVE A WAGYU BURGER FILIPINO HUSBAND,2,1.7267656,-1.0700915,689330,14383,1355,Livin La Vida Tagalog,0.0010450609457653113
jpBpQKazIsk,VEGAN FILIPINO FOOD FROM CHEF REINA,2,1.7272053,-1.1156279,537,12,1,WUSA9,0.0020901218915306227
5-DQpJj2j9s,THE TRUTH,2,1.7646784,-1.8784482,176551,5338,795,Craig in Asia,0.0010450609457653113
lFDIdJ71AWQ,JUAN KARLOS ERE LIVE PERFORMANCE,2,1.714206,-2.1682742,265498,7848,349,Waleska Herrera,2.7501603835929242e-05
ZDNvw9fsmMg,FOREIGNERS HAVING THEIR BEST TIME IN MANILA,2,2.1207464,-2.1178324,12155,903,106,Adventure Faktory,0.0008360487566122491
doapxNsSkrY,SHE'S POORLY,2,2.3956618,-1.4677022,111686,0,326,Mia Sandoval,0.0001492944208236159
Ro8sQ6CGin8,FIRST IMPRESSIONS JOLLIBEE MANILA,2,1.8453695,-2.1011395,1569,170,29,Aaron Around,0.00022001283068743394
jDxJk9l0Wp4,SHE'S SPECIAL! ANGEL ABELLAR,2,2.0969756,-1.3620217,495630,11819,384,Waleska Herrera,2.7501603835929242e-05
sIDgYpGccWA,LA UNION FILIPINO SURFING PARADISE,2,1.4559969,-1.6956062,12339,945,190,Mac n Teens,0.0008360487566122491
y9iCFcSaD58,PHILIPPINES STREET FOOD TOUR,2,1.7217271,-1.3591021,53873,1512,175,Travel Interesante - Gökçe & Steve,0.0005971776832944636
hWw6Ua4wyMs,DIRECT FROM WITH DENA TAKRURI,2,1.4733946,-0.40469912,2300699,21531,12952,AJ+,0.0013934145943537484
s1_Bc_E67y0,GUESS 5 FOREIGN FOODS,2,1.3884413,-1.3170323,2022408,48313,5121,People Vs Food,0.00046447153145124943
x94mHa0LeRs,LATINOS REACT TO BGYO UN AO COVER,2,1.7332222,-1.4753971,121845,5507,597,Waleska Herrera,2.7501603835929242e-05
CDjZrY9CrNI,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES PART 30 VLOG 306 TROUBLE USING THE THICKNESS PLANNER,2,1.6884701,-2.287186,6817,420,85,The Garcia Family,0.00011000641534371697
Q0A1uyH0hTE,FILIPINO FOOD,2,1.4567041,-1.5616366,7107,265,36,Travel Interesante - Gökçe & Steve,0.0005971776832944636
-6FvAU9H98w,RED HORSE BEER,2,1.7745024,-1.6763684,63409,1277,110,Paolo fromTOKYO,0.00041802437830612457
WnlivU5fYD4,FOREIGNERS TRY FILIPINO DIRTY ICE CREAM,2,1.6226729,-2.279898,336,21,8,ProjectHanna,0.0013934145943537484
aNTEtfr81E4,GREATNESS TAKES TIME JUST love,2,1.9550085,-0.07868471,448,26,10,The Love Train Nation,0.0001441463373469395
v4EwZ2B05qM,STREET FOOD ICONS MUNCHIES,2,1.6516981,-1.8949082,1108836,21009,1074,Munchies,0.0005971776832944636
UkwwzJwcwJE,BACK IN MANILA,2,1.2603965,-0.54316306,66766,2561,459,Ken Abroad,0.00015482384381708316
uJxvnpDlRvQ,ZONE TRAFFIC ZONE CRIME,2,1.375536,-1.615248,339185,14475,847,itsKEVO,0.0002985888416472318
95xSTaZ6d70,Japanese Reaction IT'S MORE FUN IN THE PHILIPPINES Wake up in THE PHILIPPINES,2,1.4231287,-1.5679965,142859,8639,1016,Yoshi the Japanese Guy,0.0002458966931212497
QeGqPTs8kvo,FILIPINO FARM TOUR,2,1.3527483,-1.175218,698,21,3,Milky Coffee,0.0006967072971768742
wDqIA8MYXYI,ALL SAINTS DAY IN PHILIPPINES,2,1.5993077,-2.2901654,45307,2703,222,Dodo Explorers,0.00026126523644132783
uWdQxpfwWs4,TRAVEL,2,1.2990662,-2.146444,6636,281,47,Travel n'2,0.0010450609457653113
dGIZPdLOYQ8,THIS IS A MUST! IN THE NETHERLANDS,2,1.8012971,-0.8265939,1091,14,0,Pinay mom's blogs,0.0010450609457653113
ZKv35nYm5aw,FINDING Filipino FOOD LONDON,2,1.6560162,-1.3584657,2920,113,28,Ron Digao,0.0010450609457653113
rSlt7kxx1fk,FILIPINO MUSIC EVOLUTION,2,1.3594763,-1.7852285,156491,6826,298,Waleska Herrera,2.7501603835929242e-05
fSExytZS5Qo,DIRTY ICE CREAM,2,1.610264,-1.7755785,10036,655,129,Justin & Alina,0.00017417682429421856
0KOXxVJx0sk,HOW TO ACT AROUND FILIPINOS WHEN YOU'RE IN THE PHILIPPINES FILIPINO CULTURE,2,1.9655559,-1.6285869,1683,80,19,The Love Train Nation,0.0001441463373469395
X6qNGn3QxTU,WE BOHOL,2,1.4387197,-0.83825237,147574,6018,721,tryNsomethingnew,0.00038002216209647685
2FHnLyeuvt0,TRADICIJA TRADITION,2,1.3714114,-1.501265,28912,829,104,Ingrid in Bosnia,0.0006967072971768742
A6jYxNYpT5A,5 THINGS YOU SHOULD NOT MISS IN PHILIPPINES,2,2.015943,-1.6659621,3114,63,13,Crunch,0.0013934145943537484
7MPbFfQlXkI,GARDENING IN THE PHILIPPINES PART 104 V387,2,1.0878857,-1.8659116,5342,430,53,The Garcia Family,0.00011000641534371697
bkjKixwujk0,IN LOVE WITH VIGAN CITY,2,2.239936,-1.655824,8153,683,83,Hobo Ventures,0.0006967072971768742
32nRdJOPP-4,"THINGS TO DO IN BAGUIO, PHILIPPINES",2,2.1250265,-1.806156,39633,338,15,Before You Go,0.0005971776832944636
zedJAOBgHMw,CRISPY LECHON,2,1.1919148,-1.4257714,39572,1796,234,The Trips,0.0006967072971768742
OaFdmeDbB08,BOODLE FIGHT,2,1.7283039,-3.005567,49956,2697,136,Dodo Explorers,0.00026126523644132783
Lot6VTTgzGw,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES PART 58 VLOG 334,2,1.1012042,-1.7852348,8647,571,80,The Garcia Family,0.00011000641534371697
vzSmLYoOMc0,SI KANO SUMAKAY SA JEEPNEY,2,1.2474635,-1.2383826,304,2,1,Dinah joy,0.0020901218915306227
RXrKUTh81oU,3 THINGS! PHILIPPINES THIS NEEDS TO CHANGE,2,2.102575,-1.3842582,21043,1209,82,Music Game News,0.00011000641534371697
DhM-lafHvTs,20 MILLION VIEWS,2,1.2164577,-1.1098535,172565,6124,195,Waleska Herrera,2.7501603835929242e-05
UrPJdohIMUw,FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES VLOG 343 AT LAST! THE BIG MOVE,2,2.127417,-0.7599676,10657,672,146,The Garcia Family,0.00011000641534371697
CXDbQA56OQU,WELCOME TO HEADQUARTERS,2,2.0826035,-1.3184131,25254,1084,183,UcieczkaDoRaju,0.0010450609457653113
lOF4vVxBQ-s,NO MONEY,2,1.0339401,-0.5748,1060257,28442,2000,Harry Jaggard,0.0010450609457653113
mZOoi-ogbuI,SMORES DAY MAKING SMORES,2,1.7921329,-0.98608685,117,23,11,Avelina Encabo.CHANNEL,0.0010450609457653113
gEdn370z8Qg,PHILIPPINES VISA RUN,2,1.7135627,-1.8004332,528,28,1,Nomad Escape,0.0020901218915306227
Kk4YL2CZGPI,FOOD TASTE TEST Let's Do It How it will taste?? THE STRANGEST SNACKS,2,1.8215795,-0.6546294,143,15,8,The Egypino Couple,0.0013934145943537484
vwmwPlFX3e0,TINIKLING FOR THE FIRST TIME,2,2.3063772,-2.1560442,105762,5102,436,Waleska Herrera,2.7501603835929242e-05
23GYjckuz9E,CEBU CITY SPICY LECHON,2,1.2365936,-1.0909227,69919,3539,316,Travel Escapes,0.0005225304728826557
n9mk2WCvW9I,CORON PHILIPPINES,2,1.3026103,-1.5964172,47940,835,118,Backpacker Tampan,0.0020901218915306227
nlaKstONAaI,"BIGGEST GOSPEL CHOIR EVER! 8,688 PEOPLE SINGING",2,1.7871428,-0.8864557,53680,2683,127,Waleska Herrera,2.7501603835929242e-05
